Started: 03-Jun-2014 15:17
TrialNumber	NumChunksNum	Trial	ArrowDirection	LadderNumber	LadderNum_SSD	SubjectResponse	LadderMovement	RT	SSD	actualSSD_plusCMDtime	absoluteTime	TimeStartBlock	DrewsActualSSD	TrialDuration_trialcode	TrialCourse_trialcode	
224	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	314.500
225	1	0	1	0	0	55	0	0.503	0.000	0.000	316.028	316.546	0.000	1.500	316.000
226	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.125	317.500
227	1	0	0	0	0	54	0	0.433	0.000	0.000	319.651	320.168	0.000	1.500	319.625
228	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	321.125
229	1	0	0	0	0	54	0	0.390	0.000	0.000	322.021	322.539	0.000	1.500	322.000
230	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	323.500
231	1	0	0	0	0	54	0	0.324	0.000	0.000	325.143	325.661	0.000	1.500	325.125
232	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	326.625
233	1	1	1	2	250	55	0	0.483	0.000	0.000	327.280	327.797	0.250	1.500	327.250
234	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.000	328.750
235	1	0	1	0	0	55	0	0.490	0.000	0.000	330.769	331.287	0.000	1.500	330.750
236	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	332.250
237	1	1	0	1	250	0	0	0.000	0.000	0.000	332.772	333.290	0.250	1.500	332.750
238	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	334.250
239	1	0	1	0	0	55	0	0.751	0.000	0.000	334.892	335.410	0.000	1.500	334.875
240	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	336.375
241	1	0	1	0	0	55	0	0.544	0.000	0.000	339.283	339.801	0.000	1.500	339.250
242	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	340.750
243	1	0	0	0	0	54	0	0.467	0.000	0.000	341.904	342.422	0.000	1.500	341.875
244	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	343.375
245	1	1	0	1	300	0	0	0.000	0.000	0.000	343.907	344.425	0.300	1.500	343.875
246	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	345.375
247	1	1	1	2	200	0	0	0.000	0.000	0.000	345.894	346.411	0.200	1.500	345.875
248	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	347.375
249	1	0	1	0	0	55	0	0.485	0.000	0.000	348.031	348.548	0.000	1.500	348.000
250	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	349.500
251	1	0	1	0	0	55	0	0.413	0.000	0.000	350.902	351.420	0.000	1.500	350.875
252	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	352.375
253	1	0	0	0	0	54	0	0.421	0.000	0.000	353.022	353.540	0.000	1.500	353.000
254	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	354.500
255	1	0	0	0	0	54	0	0.427	0.000	0.000	356.144	356.662	0.000	1.500	356.125
256	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.125	357.625
